"Customer Reference Number","Customer Name","Load ID","Load Group","Load Created Date","Order Number","Billable Total Rate"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58671449","SURABAYA LOG PACK","15/12/2021 13:14","40535682-40535684","5,200,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58671653","SURABAYA LOG PACK","15/12/2021 14:16","9100054058","404,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58672469","SURABAYA LOG PACK","15/12/2021 14:24","9100054058-1","538,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58673077","SURABAYA LOG PACK","15/12/2021 14:56","40535456","5,592,000.00"
"3000007550","PT. NIRWANA LESTARI","58673527","SURABAYA RENTAL TRIP","15/12/2021 15:29","1000363748","542,000.00"
"3000007550","PT. NIRWANA LESTARI","58673529","SURABAYA RENTAL TRIP","15/12/2021 15:30","1000363774","405,000.00"
"3000007550","PT. NIRWANA LESTARI","58673533","SURABAYA RENTAL TRIP","15/12/2021 15:31","1000363747","131,000.00"
"3000009257","PT TIRTA INVESTAMA","58673535","SURABAYA RENTAL TRIP","15/12/2021 15:31","S21121500061","1.00"
"3000009257","PT TIRTA INVESTAMA","58673535","SURABAYA RENTAL TRIP","15/12/2021 15:31","S21121500059","1.00"
"3000007550","PT. NIRWANA LESTARI","58673541","SURABAYA RENTAL TRIP","15/12/2021 15:32","1000363766","425,000.00"
"3000009257","PT TIRTA INVESTAMA","58673544","SURABAYA RENTAL TRIP","15/12/2021 15:32","S21121500068","1,150,000.00"
"3000007550","PT. NIRWANA LESTARI","58673554","SURABAYA RENTAL TRIP","15/12/2021 15:32","1000363853","1,232,500.00"
"3000009257","PT TIRTA INVESTAMA","58673555","SURABAYA RENTAL TRIP","15/12/2021 15:32","S21121500069","1,150,000.00"
"3000007550","PT. NIRWANA LESTARI","58673571","SURABAYA RENTAL TRIP","15/12/2021 15:33","1000363854","370,000.00"
"3000007550","PT. NIRWANA LESTARI","58673582","SURABAYA RENTAL TRIP","15/12/2021 15:33","1000363855","370,000.00"
"3000007550","PT. NIRWANA LESTARI","58673588","SURABAYA RENTAL TRIP","15/12/2021 15:33","1000363771","254,000.00"
"3000007550","PT. NIRWANA LESTARI","58673624","SURABAYA RENTAL TRIP","15/12/2021 15:34","1000363767","369,500.00"
"3000009257","PT TIRTA INVESTAMA","58673625","SURABAYA RENTAL TRIP","15/12/2021 15:34","S21121500057","1.00"
"3000009257","PT TIRTA INVESTAMA","58673625","SURABAYA RENTAL TRIP","15/12/2021 15:34","S21121500056","1.00"
"3000009257","PT TIRTA INVESTAMA","58673625","SURABAYA RENTAL TRIP","15/12/2021 15:34","S21121500055","1.00"
"3000009257","PT TIRTA INVESTAMA","58673625","SURABAYA RENTAL TRIP","15/12/2021 15:34","S21121500058","1.00"
"3000009257","PT TIRTA INVESTAMA","58673625","SURABAYA RENTAL TRIP","15/12/2021 15:34","S21121500060","1.00"
"3000007550","PT. NIRWANA LESTARI","58673627","SURABAYA RENTAL TRIP","15/12/2021 15:35","1000363899","1,136,000.00"
"3000009257","PT TIRTA INVESTAMA","58673642","SURABAYA LOG PACK","15/12/2021 15:36","S21120902003","450,000.00"
"3000009257","PT TIRTA INVESTAMA","58673654","SURABAYA LOG PACK","15/12/2021 15:36","S21120902004","450,000.00"
"3000009257","PT TIRTA INVESTAMA","58673659","SURABAYA LOG PACK","15/12/2021 15:37","S21120902006","450,000.00"
"3000009257","PT TIRTA INVESTAMA","58673661","SURABAYA LOG PACK","15/12/2021 15:37","S21121010081","450,000.00"
"3000009257","PT TIRTA INVESTAMA","58673662","SURABAYA LOG PACK","15/12/2021 15:37","S21121010085","450,000.00"
"3000009257","PT TIRTA INVESTAMA","58673664","SURABAYA LOG PACK","15/12/2021 15:38","S21121010084","450,000.00"
"3000009257","PT TIRTA INVESTAMA","58673673","SURABAYA LOG PACK","15/12/2021 15:38","S21121010087","450,000.00"
"3000009257","PT TIRTA INVESTAMA","58673674","SURABAYA LOG PACK","15/12/2021 15:38","5042928878","3,700,000.00"
"3000009257","PT TIRTA INVESTAMA","58673883","SURABAYA RENTAL TRIP","15/12/2021 15:57","S21121500067","1,190,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58674360","SURABAYA LOG PACK","15/12/2021 16:16","40535717","3,780,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58674403","SURABAYA LOG PACK","15/12/2021 16:17","2100417104","345,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58674426","SURABAYA LOG PACK","15/12/2021 16:18","2100417108","460,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58674437","SURABAYA LOG PACK","15/12/2021 16:18","2100416921","564,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58674488","SURABAYA LOG PACK","15/12/2021 16:21","2100417134","564,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58674492","SURABAYA LOG PACK","15/12/2021 16:22","2100417001","2,700,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58674500","SURABAYA LOG PACK","15/12/2021 16:22","2100416986","1,768,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58674500","SURABAYA LOG PACK","15/12/2021 16:22","2100416989","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58674500","SURABAYA LOG PACK","15/12/2021 16:22","2100416990","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58674500","SURABAYA LOG PACK","15/12/2021 16:22","2100416992","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58674525","SURABAYA LOG PACK","15/12/2021 16:24","2100416991","2,779,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58674532","SURABAYA LOG PACK","15/12/2021 16:24","2100417140","1,173,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58674540","SURABAYA LOG PACK","15/12/2021 16:25","2100417023","363,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58674546","SURABAYA LOG PACK","15/12/2021 16:25","2100417172","460,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58674908","SURABAYA LOG PACK","15/12/2021 16:46","40535594","5,336,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675200","SURABAYA EXIM TRUCKING","15/12/2021 17:08","SESB21120008_1","895,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675229","SURABAYA EXIM TRUCKING","15/12/2021 17:11","SESB21120008_2","1,215,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675286","SURABAYA EXIM TRUCKING","15/12/2021 17:15","SESB21120008_3","895,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675301","SURABAYA EXIM TRUCKING","15/12/2021 17:17","SESB21120008_4","895,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675329","SURABAYA EXIM TRUCKING","15/12/2021 17:18","SESB21120008_5","895,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58675462","SURABAYA LOG PACK","15/12/2021 17:26","2100417193","363,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58675462","SURABAYA LOG PACK","15/12/2021 17:26","2100416714","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58675462","SURABAYA LOG PACK","15/12/2021 17:26","2100416752","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58675462","SURABAYA LOG PACK","15/12/2021 17:26","2100417192","25,001.00"
"8000000010","PT. LAUTAN LUAS TBK","58675476","SURABAYA LOG PACK","15/12/2021 17:27","2100417141","505,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58675476","SURABAYA LOG PACK","15/12/2021 17:27","2100416869","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58675476","SURABAYA LOG PACK","15/12/2021 17:27","2100417161","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58675486","SURABAYA LOG PACK","15/12/2021 17:27","2100417183","564,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58675495","SURABAYA LOG PACK","15/12/2021 17:28","2100417154","404,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675535","SURABAYA EXIM TRUCKING","15/12/2021 17:31","SESB21120011_1","1,492,500.00"
"3000016749","GREENFIELDS DAIRY INDONESIA","58675541","SURABAYA LOG PACK","15/12/2021 17:31","GD3221677427","5,200,000.00"
"3000016749","GREENFIELDS DAIRY INDONESIA","58675569","SURABAYA LOG PACK","15/12/2021 17:32","GD3221678455","16,000,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675582","SURABAYA EXIM TRUCKING","15/12/2021 17:33","SESB21120011_2","995,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675632","SURABAYA LOG PACK","15/12/2021 17:34","40535593","3,546,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675652","SURABAYA EXIM TRUCKING","15/12/2021 17:35","SESB21120011_3","995,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675681","SURABAYA EXIM TRUCKING","15/12/2021 17:37","SESB21120011_4","995,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675698","SURABAYA LOG PACK","15/12/2021 17:38","40535385","3,170,000.00"
"3000008809","IDLE CAP","58675717","SURABAYA LOG PACK","15/12/2021 17:40","KOSB9810PEU15122021","1.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675808","SURABAYA EXIM TRUCKING","15/12/2021 17:42","SESB21120011_5","995,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675886","SURABAYA EXIM TRUCKING","15/12/2021 17:43","SESB21120011_6","1,492,500.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675912","SURABAYA EXIM TRUCKING","15/12/2021 17:46","SESB21120011_7","1,492,500.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675916","SURABAYA EXIM TRUCKING","15/12/2021 17:47","SESB21120011_8","995,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58675920","SURABAYA EXIM TRUCKING","15/12/2021 17:49","SESB21120011_9","1,492,500.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58676004","SURABAYA EXIM TRUCKING","15/12/2021 17:53","SESB21120011_10","995,000.00"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","58677107","SURABAYA LOG PACK","15/12/2021 18:59","41083156","4,114,000.00"
"3000008809","IDLE CAP","58677310","SURABAYA LOG PACK","15/12/2021 19:17","KOSB9700PEU15122021","1.00"
"3000008809","IDLE CAP","58681728","SURABAYA LOG PACK","15/12/2021 23:10","KOSB9656PEU15122021","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58682392","SURABAYA RENTAL TRIP","16/12/2021 09:02","2100417136","386,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58682393","SURABAYA RENTAL TRIP","16/12/2021 09:03","2100417137","550,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58682394","SURABAYA RENTAL TRIP","16/12/2021 09:03","2100417138","550,000.00"
"3000009257","PT TIRTA INVESTAMA","58682398","SURABAYA TIV IMPORT","16/12/2021 09:34","5042941477","1.00"
"3000009257","PT TIRTA INVESTAMA","58682399","SURABAYA TIV IMPORT","16/12/2021 09:34","5042941433","1.00"
"3000009257","PT TIRTA INVESTAMA","58682400","SURABAYA TIV IMPORT","16/12/2021 09:35","5042948573","1.00"
"3000009257","PT TIRTA INVESTAMA","58682401","SURABAYA TIV IMPORT","16/12/2021 09:35","5042944950","1.00"
"3000009257","PT TIRTA INVESTAMA","58682402","SURABAYA TIV IMPORT","16/12/2021 09:36","5042946871","1.00"
"8000000017","PT LIKU TELAGA","58682404","SURABAYA LOG PACK","16/12/2021 09:39","534784-15","825,000.00"
"3000004389","PT. PETROKIMIA GRESIK","58682406","SURABAYA LOG BULK","16/12/2021 09:39","0082521891","3,360,000.00"
"3000004389","PT. PETROKIMIA GRESIK","58682409","SURABAYA LOG BULK","16/12/2021 09:40","0082522185","3,360,000.00"
"3000007550","PT. NIRWANA LESTARI","58682411","SURABAYA RENTAL TRIP","16/12/2021 09:44","1000362531","267,000.00"
"3000004138","OMYA INDONESIA","58682412","SURABAYA LOG PACK","16/12/2021 09:49","40370022","2,070,000.00"
"3000008794","PT BATARA ELOK SEMESTA TERPADU","58682437","SURABAYA LOG PACK","16/12/2021 10:31","PO.SRP21000006","2,750,000.00"
"3000008809","IDLE CAP","58682441","SURABAYA LOG PACK","16/12/2021 10:36","KOSB9566PEU16122021","1.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58682450","SURABAYA LOG PACK","16/12/2021 10:48","40536073","3,850,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58682451","SURABAYA LOG PACK","16/12/2021 10:50","40536091","3,780,000.00"
"8000000015","PT. DUNIA KIMIA JAYA","58682482","SURABAYA EXIM TRUCKING","16/12/2021 11:25","SISB21110036_25","1,150,000.00"
"3000008809","IDLE CAP","58683414","SURABAYA LOG PACK","16/12/2021 13:14","KOSB9088BEV16122021","1.00"
"3000008809","IDLE CAP","58683431","SURABAYA LOG PACK","16/12/2021 13:24","KOSB9614UXR16122021","1.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58683703","SURABAYA LOG PACK","16/12/2021 13:57","40536085","4,092,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58683706","SURABAYA LOG PACK","16/12/2021 13:59","40535608","5,780,000.00"
"3000006280","PT WARU GUNUNG","58683738","SURABAYA LOG PACK","16/12/2021 14:04","9072006960","4,250,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58683968","SURABAYA LOG PACK","16/12/2021 14:36","2100417145","775,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58683968","SURABAYA LOG PACK","16/12/2021 14:36","2100417194","775,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58683978","SURABAYA LOG PACK","16/12/2021 14:37","2100417209","420,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58683980","SURABAYA LOG PACK","16/12/2021 14:37","2100415921","460,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58683984","SURABAYA LOG PACK","16/12/2021 14:38","2100417244","1,069,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58683989","SURABAYA LOG PACK","16/12/2021 14:39","2100417184","538,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58684025","SURABAYA LOG PACK","16/12/2021 14:43","2100417191","1,600,000.00"
"3000001618","ECCO TANNERY INDONESIA","58684030","SURABAYA LOG PACK","16/12/2021 14:44","09/XII/LINC-ECCO/2021","2,000,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58684205","SURABAYA LOG PACK","16/12/2021 15:05","40535525","3,167,500.00"
"8000000010","PT. LAUTAN LUAS TBK","58684553","SURABAYA LOG PACK","16/12/2021 15:26","2100416996","727,000.00"
"3000009257","PT TIRTA INVESTAMA","58684562","SURABAYA RENTAL TRIP","16/12/2021 15:29","S21121600542","1.00"
"3000009257","PT TIRTA INVESTAMA","58684562","SURABAYA RENTAL TRIP","16/12/2021 15:29","S21121600540","1.00"
"3000009257","PT TIRTA INVESTAMA","58684562","SURABAYA RENTAL TRIP","16/12/2021 15:29","S21121600539","1.00"
"3000009257","PT TIRTA INVESTAMA","58684562","SURABAYA RENTAL TRIP","16/12/2021 15:29","S21121600537","1.00"
"3000009257","PT TIRTA INVESTAMA","58684562","SURABAYA RENTAL TRIP","16/12/2021 15:29","S21121600538","1.00"
"3000009257","PT TIRTA INVESTAMA","58684564","SURABAYA RENTAL TRIP","16/12/2021 15:29","S21121600830","1,200,000.00"
"3000009257","PT TIRTA INVESTAMA","58684574","SURABAYA RENTAL TRIP","16/12/2021 15:30","S21121600551","1,150,000.00"
"3000009257","PT TIRTA INVESTAMA","58684583","SURABAYA RENTAL TRIP","16/12/2021 15:30","S21121600552","1,150,000.00"
"3000009257","PT TIRTA INVESTAMA","58684614","SURABAYA RENTAL TRIP","16/12/2021 15:32","S21121600541","1.00"
"3000009257","PT TIRTA INVESTAMA","58684619","SURABAYA LOG PACK","16/12/2021 15:32","S21120901995","450,000.00"
"3000009257","PT TIRTA INVESTAMA","58684622","SURABAYA LOG PACK","16/12/2021 15:33","S21120902000","450,000.00"
"3000009257","PT TIRTA INVESTAMA","58684623","SURABAYA LOG PACK","16/12/2021 15:33","S21120902001","450,000.00"
"3000009257","PT TIRTA INVESTAMA","58684628","SURABAYA LOG PACK","16/12/2021 15:34","S21121010077","450,000.00"
"3000009257","PT TIRTA INVESTAMA","58684630","SURABAYA LOG PACK","16/12/2021 15:34","S21121010079","450,000.00"
"3000009257","PT TIRTA INVESTAMA","58684631","SURABAYA LOG PACK","16/12/2021 15:34","S21121010080","450,000.00"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","58684633","SURABAYA LOG PACK","16/12/2021 15:35","41083238","3,500,000.00"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","58684642","SURABAYA LOG PACK","16/12/2021 15:36","32190685","3,400,000.00"
"3000009257","PT TIRTA INVESTAMA","58684661","SURABAYA LOG PACK","16/12/2021 15:36","S21121010073","7,400,000.00"
"3000008809","IDLE CAP","58685666","SURABAYA LOG PACK","16/12/2021 16:27","KOSB9564PEU16122021","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58685966","SURABAYA LOG PACK","16/12/2021 16:43","2100416911","420,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58685966","SURABAYA LOG PACK","16/12/2021 16:43","2100417307","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58685969","SURABAYA LOG PACK","16/12/2021 16:43","2100417337","420,000.00"
"3000007677","SCIENTEX INDONESIA","58685972","SURABAYA LOG PACK","16/12/2021 16:44","CONS-ST-21-0096","900,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58685975","SURABAYA RENTAL TRIP","16/12/2021 16:45","2100417305","550,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58685976","SURABAYA RENTAL TRIP","16/12/2021 16:45","2100417304","386,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58685978","SURABAYA RENTAL TRIP","16/12/2021 16:45","2100417308","550,000.00"
"3000007677","SCIENTEX INDONESIA","58686267","SURABAYA LOG PACK","16/12/2021 17:02","DO-2021-2773","830,000.00"
"3000009257","PT TIRTA INVESTAMA","58686428","SURABAYA LOG PACK","16/12/2021 17:06","S21121600550","1,260,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58686584","SURABAYA LOG PACK","16/12/2021 17:14","40536104","4,600,000.00"
"3000007550","PT. NIRWANA LESTARI","58687374","SURABAYA RENTAL TRIP","16/12/2021 18:00","1000363762","399,000.00"
"3000007550","PT. NIRWANA LESTARI","58687418","SURABAYA RENTAL TRIP","16/12/2021 18:00","1000364066","973,400.00"
"3000007550","PT. NIRWANA LESTARI","58687420","SURABAYA RENTAL TRIP","16/12/2021 18:01","1000364067","466,500.00"
"3000007550","PT. NIRWANA LESTARI","58687438","SURABAYA RENTAL TRIP","16/12/2021 18:02","1000364197","678,500.00"
"3000007550","PT. NIRWANA LESTARI","58687444","SURABAYA RENTAL TRIP","16/12/2021 18:03","1000364266","373,000.00"
"3000007550","PT. NIRWANA LESTARI","58687444","SURABAYA RENTAL TRIP","16/12/2021 18:03","1000364124","1.00"
"3000007550","PT. NIRWANA LESTARI","58687517","SURABAYA RENTAL TRIP","16/12/2021 18:03","1000364265","753,200.00"
"3000007550","PT. NIRWANA LESTARI","58687541","SURABAYA RENTAL TRIP","16/12/2021 18:04","1000364100","248,000.00"
"3000007550","PT. NIRWANA LESTARI","58687552","SURABAYA RENTAL TRIP","16/12/2021 18:04","1000364101","777,800.00"
"3000007550","PT. NIRWANA LESTARI","58687702","SURABAYA RENTAL TRIP","16/12/2021 18:06","1000364104","289,000.00"
"3000007550","PT. NIRWANA LESTARI","58687799","SURABAYA RENTAL TRIP","16/12/2021 18:06","1000364267","404,000.00"
"3000007550","PT. NIRWANA LESTARI","58687816","SURABAYA RENTAL TRIP","16/12/2021 18:07","1000364198","229,000.00"
"3000007550","PT. NIRWANA LESTARI","58687817","SURABAYA RENTAL TRIP","16/12/2021 18:07","1000364121","256,500.00"
"8000000010","PT. LAUTAN LUAS TBK","58688317","SURABAYA LOG PACK","16/12/2021 18:36","2100417190","505,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58688317","SURABAYA LOG PACK","16/12/2021 18:36","2100417227","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58688317","SURABAYA LOG PACK","16/12/2021 18:36","2100417153","25,001.00"
"8000000010","PT. LAUTAN LUAS TBK","58688317","SURABAYA LOG PACK","16/12/2021 18:36","2100417217","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58688329","SURABAYA LOG PACK","16/12/2021 18:37","2100417314","25,001.00"
"8000000010","PT. LAUTAN LUAS TBK","58688329","SURABAYA LOG PACK","16/12/2021 18:37","2100417341","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58688329","SURABAYA LOG PACK","16/12/2021 18:37","2100417236","363,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58688342","SURABAYA LOG PACK","16/12/2021 18:38","2100417312","2,190,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58688344","SURABAYA LOG PACK","16/12/2021 18:38","2100417377","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58688344","SURABAYA LOG PACK","16/12/2021 18:38","2100417312-1","1,069,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58688347","SURABAYA LOG PACK","16/12/2021 18:39","2100417354","505,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58688347","SURABAYA LOG PACK","16/12/2021 18:39","2100417351","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58688349","SURABAYA LOG PACK","16/12/2021 18:39","2100417359","1,600,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58688349","SURABAYA LOG PACK","16/12/2021 18:39","2100417360","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58688353","SURABAYA LOG PACK","16/12/2021 18:39","2100417267","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58688353","SURABAYA LOG PACK","16/12/2021 18:39","2100417309","363,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58688353","SURABAYA LOG PACK","16/12/2021 18:39","2100417310","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58688370","SURABAYA LOG PACK","16/12/2021 18:40","2100417326","363,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58688370","SURABAYA LOG PACK","16/12/2021 18:40","2100417386","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58688370","SURABAYA LOG PACK","16/12/2021 18:40","2100417284","1.00"
"8000000010","PT. LAUTAN LUAS TBK","58688386","SURABAYA LOG PACK","16/12/2021 18:40","2100417378","363,000.00"
"3000009257","PT TIRTA INVESTAMA","58691884","SURABAYA LOG PACK","16/12/2021 22:02","S21121010071","7,400,000.00"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","58691887","SURABAYA LOG PACK","16/12/2021 22:02","41089514","4,290,000.00"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","58691893","SURABAYA LOG PACK","16/12/2021 22:03","41087044","3,250,000.00"
"8000000017","PT LIKU TELAGA","58695007","SURABAYA LOG PACK","17/12/2021 10:33","534784-17","825,000.00"
"3000004389","PT. PETROKIMIA GRESIK","58695008","SURABAYA LOG BULK","17/12/2021 10:33","0082523300","3,360,000.00"
"3000004138","OMYA INDONESIA","58695009","SURABAYA LOG PACK","17/12/2021 10:33","40371129","1,753,920.00"
"3000008794","PT BATARA ELOK SEMESTA TERPADU","58695010","SURABAYA LOG PACK","17/12/2021 10:38","UZO1POLZ1003377","2,000,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58695016","SURABAYA LOG PACK","17/12/2021 11:09","40536407","3,624,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58695017","SURABAYA LOG PACK","17/12/2021 11:10","40536421","3,780,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58695018","SURABAYA LOG PACK","17/12/2021 11:10","40536102","5,858,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58695019","SURABAYA LOG PACK","17/12/2021 11:11","40536402","5,858,000.00"
"3000009257","PT TIRTA INVESTAMA","58695022","SURABAYA TIV IMPORT","17/12/2021 11:13","5042958429","1.00"
"3000009257","PT TIRTA INVESTAMA","58695023","SURABAYA TIV IMPORT","17/12/2021 11:13","5042960752","1.00"
"3000009257","PT TIRTA INVESTAMA","58695024","SURABAYA TIV IMPORT","17/12/2021 11:13","5042957063","1.00"
"3000009257","PT TIRTA INVESTAMA","58695025","SURABAYA TIV IMPORT","17/12/2021 11:14","5042970129","2,552,000.00"
"3000009257","PT TIRTA INVESTAMA","58695026","SURABAYA TIV IMPORT","17/12/2021 11:14","5042972301","2,720,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58695027","SURABAYA LOG PACK","17/12/2021 11:17","40536123","3,162,500.00"
"3000009257","PT TIRTA INVESTAMA","58695031","SURABAYA LOG PACK","17/12/2021 11:29","S21120310108","7,400,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58695566","SURABAYA RENTAL TRIP","17/12/2021 13:09","2100417394","386,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58695613","SURABAYA RENTAL TRIP","17/12/2021 13:29","2100417395","550,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58695614","SURABAYA RENTAL TRIP","17/12/2021 13:30","2100417396","550,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58695615","SURABAYA RENTAL TRIP","17/12/2021 13:30","2100417397","386,000.00"
"3000004389","PT. PETROKIMIA GRESIK","58695860","SURABAYA LOG BULK","17/12/2021 14:30","0082524152","1,120,000.00"
"3000004138","OMYA INDONESIA","58695862","SURABAYA LOG PACK","17/12/2021 14:30","40371359","2,570,400.00"
"3000008809","IDLE CAP","58695937","SURABAYA LOG PACK","17/12/2021 14:45","KOSB9420UEU17122021","1.00"
"3000008809","IDLE CAP","58695957","SURABAYA LOG PACK","17/12/2021 14:47","KOSB9624PEU17122021","1.00"
"3000006280","PT WARU GUNUNG","58695996","SURABAYA LOG PACK","17/12/2021 14:50","9072006988","4,250,000.00"
"3000009257","PT TIRTA INVESTAMA","58696064","SURABAYA LOG PACK","17/12/2021 14:57","5042972123","9,500,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58696085","SURABAYA LOG PACK","17/12/2021 15:01","2100417390","985,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58696086","SURABAYA LOG PACK","17/12/2021 15:01","2100417392","584,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58696089","SURABAYA LOG PACK","17/12/2021 15:02","2100417408","1,600,000.00"
"8000000010","PT. LAUTAN LUAS TBK","58696090","SURABAYA LOG PACK","17/12/2021 15:02","2100417404","564,000.00"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58696279","SURABAYA LOG PACK","17/12/2021 15:08","40536096","3,350,000.00"
"3000007550","PT. NIRWANA LESTARI","58697004","SURABAYA RENTAL TRIP","17/12/2021 15:35","1000364465","257,000.00"
"3000007550","PT. NIRWANA LESTARI","58697007","SURABAYA RENTAL TRIP","17/12/2021 15:35","1000364468","182,000.00"
"3000007550","PT. NIRWANA LESTARI","58697007","SURABAYA RENTAL TRIP","17/12/2021 15:35","1000364469","50,001.00"
"3000007550","PT. NIRWANA LESTARI","58697032","SURABAYA RENTAL TRIP","17/12/2021 15:36","1000364492","373,000.00"
"3000007550","PT. NIRWANA LESTARI","58697032","SURABAYA RENTAL TRIP","17/12/2021 15:36","1000364466","15,501.00"
"3000007550","PT. NIRWANA LESTARI","58697048","SURABAYA RENTAL TRIP","17/12/2021 15:36","1000364497","388,000.00"
